1,26,38,31,26,17,23,18,28,25,41,34,37,31,29,25,22,25,34,37,28,36,34,29,44,33,15,20,27,39,25,27,32,25,38,35,36,31,16,33,19,36,32,43,24,40,29,35,27,33,26,35,35,19,27,36,27,27,22,23,29,38,39,33,18,26,32,29,22,32,21,23,22,22,27,28,33,28,27,35,26,32,24,47,34,35,20,29,26,19,17,25,24,35,15,37,19,34,33,35,25
2,29,20,9,33,27,23,35,23,34,23,26,30,20,33,28,20,13,26,24,38,22,33,36,18,37,14,20,19,39,25,24,25,19,26,31,34,30,29,36,15,29,23,30,27,33,21,30,21,27,30,30,29,16,34,33,33,32,28,21,32,17,25,31,25,29,31,21,33,31,24,31,27,28,21,34,20,27,30,20,15,20,16,28,27,35,32,31,23,21,24,26,21,27,8,28,12,26,35,27,26
3,30,36,20,12,28,24,28,28,25,26,29,23,30,20,40,20,14,28,26,23,21,24,34,19,26,21,21,26,26,27,30,38,33,20,21,20,25,30,30,18,30,19,35,35,34,15,36,26,49,19,41,34,9,23,32,21,30,40,7,39,23,38,24,35,17,35,27,36,34,39,29,22,31,22,25,27,17,29,28,20,30,23,35,25,32,29,40,31,25,26,24,19,24,7,32,22,34,32,24,41
4,26,27,16,22,18,32,23,17,27,23,25,27,31,27,30,18,14,40,29,30,23,27,25,31,24,12,19,27,25,31,29,28,36,26,24,30,28,17,30,21,24,20,26,29,28,30,33,31,29,27,33,31,15,27,29,28,22,33,21,24,22,28,39,29,20,30,22,32,32,32,27,24,29,21,39,24,23,27,27,24,22,33,20,37,32,31,27,33,16,17,29,27,27,11,27,31,31,33,30,31
5,37,23,20,25,25,31,25,22,25,24,29,30,37,27,36,23,16,39,34,26,35,32,30,37,22,23,22,30,28,28,34,32,32,29,23,22,25,27,44,13,22,17,39,31,36,34,35,25,35,21,31,33,16,25,26,31,29,34,26,40,22,27,25,19,25,41,23,29,29,41,31,21,38,19,33,42,31,31,31,23,26,26,40,36,39,27,30,37,30,25,29,25,21,13,29,19,33,31,32,35
6,23,23,16,33,22,20,16,27,17,34,23,23,25,33,41,11,17,25,29,24,18,31,16,30,21,19,11,28,29,27,22,23,23,26,24,20,35,18,25,7,25,28,28,21,27,29,33,26,24,22,38,23,12,18,33,23,23,30,21,32,20,30,28,28,12,25,25,27,21,26,21,24,43,25,18,30,20,25,25,16,24,24,30,30,22,15,28,25,16,14,22,25,33,6,26,14,27,26,17,26
7,28,36,26,29,27,26,29,34,29,26,28,24,27,32,31,16,17,41,32,31,26,47,21,50,17,16,14,28,49,23,22,27,23,40,22,30,36,22,36,11,21,29,38,22,33,22,28,24,20,30,34,25,17,31,39,27,35,28,25,33,32,27,28,28,21,28,33,33,31,33,23,15,33,16,25,28,38,25,27,32,29,25,40,33,25,29,37,29,16,16,15,18,24,10,25,15,25,26,28,32
8,31,27,18,18,15,27,23,35,29,28,22,32,27,35,34,18,24,31,42,29,33,28,22,32,24,15,20,22,43,25,15,34,21,43,22,37,32,16,31,12,24,27,33,25,24,22,27,28,37,24,29,21,24,29,32,20,27,28,14,30,31,33,27,16,22,25,20,30,25,22,24,22,32,28,14,35,26,31,29,28,25,30,34,32,29,20,21,21,16,15,28,23,28,18,29,20,32,26,24,23
9,28,20,19,27,16,30,30,29,27,38,31,36,37,34,46,21,24,31,37,29,28,31,27,34,23,23,21,27,31,25,42,34,32,36,32,22,36,15,31,14,26,32,28,33,34,28,31,26,34,17,48,36,10,30,33,26,23,33,25,23,21,39,33,25,28,31,27,29,38,42,27,22,41,25,27,38,36,33,35,26,38,27,38,39,37,24,27,39,16,14,30,31,35,14,32,21,34,32,26,35
10,37,19,24,27,13,28,30,28,29,27,18,32,35,35,27,15,14,38,35,33,34,34,27,21,33,15,16,30,31,22,22,28,28,34,28,18,29,12,42,16,24,38,32,32,20,41,32,24,25,26,28,28,12,30,27,24,33,26,22,35,19,23,26,17,23,32,30,35,31,19,40,22,34,23,18,35,35,23,38,22,28,34,36,30,38,16,28,20,17,15,17,25,27,11,28,22,27,31,28,33
11,25,19,12,25,20,30,26,25,26,25,28,39,26,26,32,31,12,25,30,26,32,35,28,21,26,24,28,26,33,22,35,24,32,34,15,14,21,19,30,27,21,31,28,23,27,28,33,25,34,20,30,29,9,27,22,30,31,27,25,37,14,28,30,24,21,28,14,35,32,16,24,38,32,25,29,37,27,21,28,25,25,33,36,30,34,20,36,12,14,16,24,27,24,4,26,26,23,24,18,34
12,32,28,18,27,8,24,20,23,27,26,29,28,32,33,31,11,14,33,29,28,27,21,19,27,23,19,10,19,26,23,21,27,16,30,16,23,20,9,29,13,29,24,44,22,20,22,33,21,29,25,32,19,4,28,22,24,21,31,19,23,19,22,20,14,26,23,26,22,24,34,25,13,35,33,13,22,32,21,29,17,24,31,29,34,23,14,23,34,19,17,25,18,24,4,30,19,27,30,19,26
13,45,26,16,32,18,25,26,40,24,32,27,30,25,31,21,20,18,38,35,28,33,28,30,24,30,19,19,27,32,33,32,34,32,37,27,27,37,22,32,15,37,37,32,30,28,23,39,33,29,31,22,34,18,23,36,30,29,24,26,31,18,29,32,31,27,33,37,35,39,30,37,28,28,24,27,26,28,24,32,23,31,26,37,31,38,37,36,24,18,19,30,30,30,12,36,19,34,37,34,31
14,30,22,18,20,15,29,28,31,23,31,23,19,27,37,33,12,12,30,29,32,26,37,28,30,27,14,15,40,30,35,27,27,30,30,22,23,38,12,27,8,26,33,25,28,30,20,36,35,28,25,28,29,12,26,39,18,31,27,20,30,23,29,24,18,25,25,25,21,26,34,26,24,26,29,13,30,25,24,22,20,29,26,25,24,36,15,36,24,8,6,31,31,32,6,24,13,26,29,14,28
15,22,24,11,22,15,38,16,34,27,30,29,23,32,37,29,18,9,35,32,20,26,33,27,36,19,16,18,28,35,27,30,29,25,35,23,24,30,17,31,18,15,25,34,34,27,24,29,31,25,33,30,31,12,28,32,27,19,30,22,25,23,27,35,22,22,32,27,33,29,19,28,19,35,37,29,31,24,25,33,21,32,37,24,32,37,29,38,24,17,18,30,27,28,5,20,24,22,19,18,42
16,35,23,15,21,19,25,31,14,13,29,33,18,30,22,30,16,16,27,25,27,18,20,35,30,34,17,16,23,20,25,25,21,28,21,29,29,20,16,22,9,19,15,39,22,25,20,32,21,27,35,30,34,9,12,21,22,29,21,11,34,17,21,18,19,11,16,26,34,34,29,37,29,31,33,16,26,20,19,26,23,27,32,30,22,29,20,27,25,15,16,32,29,29,7,23,17,23,31,24,34
17,33,27,22,27,22,32,31,22,13,27,25,29,37,37,29,18,21,32,32,28,23,39,30,28,33,24,16,28,36,26,29,30,31,27,28,22,25,21,24,15,37,25,39,38,25,24,38,29,33,30,30,30,19,14,35,24,30,31,27,22,29,27,25,28,25,34,28,31,24,36,30,18,33,20,21,32,34,28,34,25,26,30,37,33,36,17,33,34,14,14,27,23,28,4,33,30,32,31,19,26
18,25,28,13,14,20,31,26,25,26,27,34,22,26,31,31,11,14,32,33,21,26,30,28,33,23,14,13,28,28,35,23,28,25,36,23,25,24,21,29,10,24,23,37,29,23,18,31,28,35,19,28,28,12,24,26,12,23,29,22,31,22,24,29,20,21,27,24,24,30,25,20,26,23,31,34,25,29,21,30,24,30,24,30,29,34,30,30,23,16,13,33,27,28,10,24,16,26,28,32,41
19,26,33,16,22,20,20,31,24,20,24,28,24,28,33,29,20,24,34,24,27,24,27,32,22,26,24,19,17,29,23,38,25,29,30,36,34,27,15,41,22,27,29,46,22,38,28,26,18,25,31,29,34,15,18,27,21,29,33,20,28,25,23,30,29,32,30,9,29,44,35,24,19,28,30,27,26,27,28,21,18,21,27,43,28,34,24,29,30,16,14,26,24,24,3,32,28,22,24,19,34
20,33,24,13,27,19,29,30,36,27,33,24,27,26,38,52,12,13,23,32,31,25,32,30,27,25,24,10,26,35,22,35,37,31,24,28,18,35,19,36,14,36,35,38,28,28,20,28,24,34,21,52,31,7,27,35,32,33,42,20,32,19,38,31,27,24,30,28,39,34,31,25,15,47,31,28,30,32,28,34,31,28,36,29,31,22,23,36,30,32,25,20,16,36,7,40,21,29,30,28,31
21,33,31,9,28,21,32,20,31,20,34,34,25,35,49,41,13,19,25,42,21,29,35,34,32,30,13,12,26,31,36,31,30,32,47,23,26,34,17,32,18,32,25,37,37,26,25,30,33,33,29,30,28,15,20,36,16,25,34,16,33,23,33,23,23,26,33,24,21,30,30,38,29,45,36,11,33,29,30,33,19,30,35,27,34,34,17,36,34,19,20,35,29,34,9,32,17,28,29,22,36
22,33,37,23,25,23,30,33,29,21,37,35,20,21,32,35,18,19,36,29,34,31,36,26,28,29,16,20,27,35,29,25,33,27,35,28,20,38,16,27,15,28,21,45,29,33,34,44,27,27,23,33,20,16,22,32,25,30,29,24,33,27,34,32,28,25,22,31,28,20,27,29,22,33,27,20,38,28,20,28,15,33,25,36,37,34,27,32,30,11,9,40,24,37,4,27,16,31,35,27,35
23,33,8,11,24,21,30,19,29,32,24,16,31,25,38,33,11,15,24,31,18,26,27,22,17,33,8,11,25,29,27,26,37,26,34,33,20,25,21,20,11,24,19,28,21,33,18,38,20,33,17,31,22,9,37,28,30,20,36,21,26,7,32,27,23,24,25,23,27,25,23,27,23,29,19,20,33,33,19,20,8,30,17,21,35,38,19,30,19,12,12,25,24,28,6,29,18,22,22,18,35
24,34,30,23,30,18,31,24,28,23,30,32,26,28,27,24,18,16,32,23,25,20,42,42,35,27,15,20,27,43,31,32,26,26,28,17,27,35,17,32,21,24,28,40,22,34,25,30,21,31,28,36,46,13,27,35,23,29,32,20,36,27,25,39,18,28,28,28,36,44,27,24,24,30,26,26,30,25,23,29,29,27,25,34,26,38,21,34,30,13,14,25,22,30,4,28,26,28,23,25,40
25,22,24,26,21,14,29,26,15,37,27,29,31,24,26,22,17,29,24,36,28,25,19,38,31,34,18,24,24,27,30,36,25,32,26,30,26,18,13,30,14,29,21,27,26,44,24,32,20,32,27,28,35,15,34,25,29,29,23,19,37,25,22,31,27,25,21,32,38,32,21,28,29,35,24,22,24,30,22,34,20,29,26,32,36,41,29,27,23,14,15,23,28,21,12,22,17,24,24,29,44
26,29,31,23,31,15,31,26,28,25,26,34,30,35,35,26,12,27,26,27,28,23,32,33,29,26,18,12,23,39,24,28,37,32,20,20,31,39,15,24,10,31,29,32,27,24,24,30,18,35,28,35,36,16,25,37,26,37,37,20,33,24,34,24,15,24,34,27,30,33,29,30,24,33,25,18,22,28,25,36,28,31,24,22,27,30,21,37,29,19,20,30,21,32,10,34,11,37,29,23,35
27,29,28,24,27,13,25,19,30,31,45,32,46,29,40,35,19,14,26,38,26,38,35,31,28,29,19,19,33,34,23,32,38,29,48,24,28,22,9,28,18,20,28,30,21,22,31,31,22,33,23,36,31,12,39,29,31,25,35,20,30,27,35,28,23,23,26,26,42,31,33,21,25,38,36,19,31,41,29,43,15,32,26,29,35,29,24,28,36,27,26,20,32,49,5,27,23,35,24,22,35
28,26,28,31,25,13,32,22,26,24,30,27,28,24,20,33,8,12,32,22,24,22,29,23,20,20,13,11,27,27,22,27,22,23,27,23,28,27,15,27,8,34,20,25,32,22,21,33,22,35,26,32,25,8,27,25,17,26,23,26,32,28,27,19,16,22,35,21,26,27,24,21,28,33,31,14,27,23,29,26,16,30,28,28,18,29,15,33,23,8,9,25,27,21,2,38,14,27,25,21,32
29,15,18,15,29,20,26,21,29,14,39,26,24,23,36,30,17,14,20,42,27,28,29,23,30,17,15,17,23,31,18,21,34,23,39,22,14,26,21,25,13,25,19,33,26,20,21,29,13,27,24,30,26,11,16,24,25,23,37,23,22,19,36,29,33,25,28,32,30,29,24,23,28,32,30,27,28,27,30,34,21,33,33,27,28,29,27,28,21,18,21,16,18,37,11,27,16,26,27,25,37
30,28,19,16,11,18,23,16,23,18,27,20,35,26,25,29,10,22,26,28,28,25,31,29,20,32,22,4,24,26,25,21,25,26,28,28,28,28,18,30,14,25,24,36,22,26,24,36,27,31,25,34,31,12,20,25,20,29,27,17,32,19,25,20,23,30,18,21,32,31,28,25,22,29,19,21,28,28,18,30,17,17,14,26,29,42,21,40,27,16,15,20,17,26,10,28,25,30,31,27,29
31,32,28,11,20,7,27,19,21,21,29,27,29,26,25,27,12,9,32,30,30,22,27,21,24,21,15,9,25,25,21,26,34,23,26,19,18,20,8,32,11,31,18,32,19,27,27,36,16,36,21,30,25,8,22,21,32,19,31,22,15,20,29,23,8,26,24,25,31,27,25,31,15,36,30,16,36,21,24,26,21,24,32,28,24,24,21,26,26,15,15,25,16,26,4,32,15,30,30,25,24
32,26,24,24,32,18,24,26,30,16,29,21,26,30,25,19,13,21,18,27,22,34,26,31,29,28,19,13,35,35,28,34,21,29,27,24,19,33,19,32,13,20,28,27,17,27,22,32,28,22,30,23,32,14,20,37,27,32,20,23,42,34,22,23,17,18,19,29,31,33,27,37,25,22,23,26,29,21,18,26,19,26,31,24,24,31,16,41,27,12,12,30,20,26,11,14,21,22,26,14,35
33,28,25,15,25,12,21,22,28,30,31,23,27,20,36,29,17,3,31,29,34,28,31,23,16,31,17,18,25,30,34,33,39,25,33,20,22,32,14,32,19,30,22,38,20,28,26,30,26,40,11,30,34,10,31,30,28,19,28,10,30,21,32,35,29,21,27,16,32,36,29,31,24,23,31,21,18,27,17,25,27,12,26,30,27,30,30,27,20,15,15,30,26,37,3,31,17,37,35,25,24
34,31,21,21,32,16,21,15,24,30,26,19,38,23,22,37,11,13,28,20,28,35,28,26,25,37,6,12,25,32,23,21,29,20,21,21,22,29,19,24,11,30,28,27,29,20,24,30,18,35,27,37,29,12,31,36,23,18,26,14,26,18,37,32,30,15,26,24,40,31,28,31,24,36,29,17,27,39,26,27,13,23,32,28,39,24,27,26,19,12,11,17,13,31,10,34,11,36,22,31,25
35,23,24,10,21,17,26,23,30,29,33,35,24,25,26,31,11,18,20,23,21,25,24,25,23,20,10,13,21,23,32,39,33,28,29,27,22,26,14,33,9,36,23,31,25,29,23,19,26,38,22,37,32,13,27,26,18,24,38,15,24,14,32,25,25,28,30,23,31,36,34,25,21,26,32,25,22,25,27,32,23,27,27,27,30,23,25,29,30,13,14,34,28,33,8,41,19,35,25,26,25
36,43,34,13,23,13,24,31,19,23,29,35,38,22,35,32,18,12,38,38,22,36,24,36,31,32,18,18,21,21,30,32,33,31,23,24,18,24,12,37,12,25,27,46,23,37,39,27,23,31,27,27,34,4,25,24,26,29,27,17,39,19,38,20,21,21,30,15,37,32,19,35,21,40,34,18,25,35,24,34,25,22,29,29,30,29,22,34,16,15,15,36,20,30,3,27,20,31,26,26,32
37,33,18,22,36,21,30,28,22,25,31,24,27,22,25,29,17,8,27,32,23,36,23,36,31,26,14,17,21,25,24,37,40,39,29,30,14,21,18,24,10,28,26,30,33,29,31,44,23,38,13,37,33,8,27,24,23,29,34,23,34,23,43,24,23,12,37,21,32,29,30,32,24,28,27,20,21,30,30,29,26,25,31,24,32,30,17,40,25,11,10,27,29,36,8,32,12,35,27,19,31
38,34,19,20,19,22,24,28,24,34,25,21,32,30,48,38,20,22,42,29,23,36,24,30,15,40,15,17,33,29,31,29,28,27,27,30,20,29,25,36,12,32,27,21,28,35,33,45,26,29,25,29,28,11,30,29,19,34,32,27,36,20,30,25,24,22,24,28,33,32,26,24,32,43,29,22,32,37,29,30,17,30,27,34,35,34,29,42,34,22,22,34,29,25,6,29,19,35,22,31,37
39,39,29,17,16,15,33,26,19,14,19,30,34,14,35,28,18,19,27,24,26,37,27,25,30,39,22,16,31,29,30,18,31,21,21,17,22,26,15,25,7,21,17,28,21,26,27,42,26,28,19,15,26,12,17,28,21,30,25,15,34,28,29,26,18,23,25,20,38,27,18,29,33,32,20,25,33,19,21,24,21,35,23,25,28,32,22,45,16,9,8,28,23,23,6,29,17,23,25,21,27
40,27,26,18,30,19,32,26,21,30,32,24,29,27,31,47,26,20,32,28,30,29,33,31,26,27,18,25,19,34,34,25,34,22,20,31,26,35,17,34,20,22,22,28,26,26,27,24,27,35,25,31,27,11,32,29,27,25,31,24,33,20,38,30,25,32,29,22,38,28,38,26,21,38,32,30,24,29,25,28,32,29,41,30,40,31,22,23,26,15,12,28,35,26,10,23,28,32,29,27,33
41,33,19,21,31,18,23,22,28,22,20,25,28,24,36,30,21,21,33,36,23,29,31,23,23,23,12,20,19,31,21,21,25,20,44,14,27,22,16,34,15,25,27,26,24,25,24,26,22,31,28,30,30,17,23,29,20,26,27,15,32,17,26,24,15,23,20,18,26,29,24,28,16,28,27,20,23,33,21,21,17,20,36,39,29,29,18,26,17,18,15,23,20,24,13,28,17,32,23,20,22
42,35,16,14,20,13,33,31,27,31,25,22,32,24,27,28,22,15,29,23,39,37,33,26,23,37,16,20,32,29,23,24,22,29,31,27,18,28,15,25,20,19,21,30,27,30,23,40,39,23,26,30,22,6,30,31,28,31,18,17,36,20,23,32,19,20,32,24,26,19,22,20,40,33,24,27,31,32,30,24,23,28,26,27,32,24,30,37,26,28,26,23,28,24,5,27,19,26,38,34,27
43,36,39,33,25,9,26,25,31,18,31,27,32,36,32,28,7,14,30,27,24,34,38,31,24,32,10,7,34,39,27,23,20,28,32,12,22,31,8,36,7,22,24,41,19,22,22,25,25,24,17,35,33,10,21,43,32,27,30,20,36,30,27,22,20,17,24,29,41,35,26,37,24,33,31,13,36,28,27,37,28,37,33,25,33,19,18,38,31,16,15,20,24,30,11,23,8,22,24,16,39
44,27,24,19,20,12,36,32,20,20,31,14,23,25,38,32,12,17,38,41,23,33,40,31,18,27,19,12,29,45,23,32,36,33,36,23,19,24,9,48,8,25,18,20,35,23,23,26,24,34,25,32,39,7,21,34,30,34,37,22,32,26,35,23,26,18,29,25,29,43,30,19,18,31,14,20,24,38,31,28,18,27,17,43,26,33,23,35,24,15,14,20,24,27,4,23,21,33,28,24,30
45,24,19,10,13,20,24,20,36,24,32,25,25,34,32,32,17,19,32,40,33,26,42,18,21,23,15,17,28,39,24,24,24,25,43,25,33,30,21,23,14,20,29,32,26,34,23,44,21,29,31,33,25,15,29,33,22,37,33,15,46,12,28,29,25,16,33,22,31,23,32,25,25,35,29,25,29,21,32,38,21,27,29,22,28,23,24,46,32,19,21,23,18,25,8,23,14,20,37,23,35
46,34,26,14,22,33,16,16,27,26,23,25,30,25,26,24,28,22,35,22,17,42,30,29,30,33,23,26,25,32,27,32,32,27,23,28,30,19,31,33,18,23,27,24,22,30,42,38,22,29,30,31,30,13,24,19,25,21,28,18,29,26,32,26,29,22,35,24,32,27,28,28,25,20,25,37,21,28,33,21,17,27,27,34,24,34,28,37,28,22,23,24,19,23,12,33,26,32,22,29,28
47,31,24,26,33,20,28,26,29,23,37,27,41,28,40,41,16,20,39,26,36,33,42,24,28,25,14,17,28,39,31,22,35,29,29,31,23,31,21,29,9,33,29,29,26,21,30,32,29,36,30,45,28,11,28,42,39,30,32,29,36,21,37,37,24,24,29,27,40,30,23,19,24,38,37,22,30,40,23,36,17,29,30,35,53,39,25,40,19,14,12,26,22,37,9,39,14,31,29,23,32
48,36,27,24,27,24,36,26,34,28,37,30,29,34,35,25,27,19,25,35,29,33,26,20,30,31,26,27,23,28,39,20,28,22,35,30,22,31,24,32,20,36,26,34,26,32,25,30,29,35,22,33,17,17,25,27,31,24,26,24,28,23,30,32,25,25,29,21,26,19,32,32,25,29,27,33,31,24,22,32,28,40,39,26,28,42,27,30,25,20,20,34,37,39,11,32,35,29,33,28,32
49,27,32,18,24,18,34,20,23,28,22,24,29,18,37,31,17,24,33,33,21,32,41,29,28,26,12,15,21,41,28,29,39,28,37,21,33,37,22,41,17,35,21,33,32,26,26,32,25,45,41,34,26,23,27,38,20,23,36,20,32,28,35,35,31,23,37,23,31,31,32,28,15,28,30,32,41,26,36,21,20,41,23,34,39,27,36,34,32,20,18,34,21,23,8,42,22,30,23,36,39
50,32,24,17,32,26,21,23,25,34,24,30,37,22,40,35,14,24,34,31,26,33,39,24,30,28,20,16,28,34,31,28,29,32,40,22,45,31,21,35,13,25,27,33,29,30,27,46,30,29,34,35,24,16,35,39,25,31,34,19,42,22,31,35,33,22,27,32,38,24,26,26,31,32,28,26,32,41,24,32,16,31,25,32,31,36,27,34,25,24,24,37,22,22,19,35,20,20,28,26,36
